Id,SalePrice
1461,143133.04950754158
1462,143460.02347746212
1463,210992.2759184132
1464,208734.47783020744
1465,179004.99565776414
1466,206405.2308735745
1467,164094.70039077522
1468,190640.40030691004
1469,187335.7130059672
1470,132885.6240238992
1471,190186.86912438902
1472,121444.44492362323
1473,134936.53034375235
1474,174234.51085390244
1475,115553.67278386187
1476,303034.48394284653
1477,245301.5627148389
1478,243803.3303781813
1479,250129.8666210568
1480,345606.1230555321
1481,290367.5018126336
1482,196723.43297429662
1483,187570.12026050338
1484,173748.41092127655
1485,188540.43896699697
1486,221783.51383859827
1487,322888.21449864237
1488,247234.06017743913
1489,201937.1901964557
1490,207797.60236101085
1491,219631.83984062704
1492,93836.06701118639
1493,178330.82544550765
1494,291667.13666751375
1495,276280.79046936426
1496,206864.7949911838
1497,229877.0447508325
1498,180234.7653855409
1499,180234.7653855409
1500,184145.39120877022
1501,200155.747058474
1502,170474.9184226708
1503,238951.49341933173
1504,241118.4308676275
1505,212832.02815797064
1506,206941.97386282752
1507,295800.23724787286
1508,228326.23334661243
1509,191850.04125865735
1510,156447.92231630883
1511,155628.6010626019
1512,178323.69447307242
1513,195334.00365656288
1514,150605.7352591399
1515,237068.94751459383
1516,163186.09506245982
1517,133363.50638721092
1518,183507.83745696326
1519,214608.47147948807
1520,128147.89359222841
1521,133835.9797618175
1522,176081.60899476637
1523,138463.83436508197
1524,116313.14572436712
1525,109963.08075490058
1526,110529.32817593077
1527,111624.5436364403
1528,123457.97010232531
1529,146030.89804773498
1530,163718.4124242277
1531,132365.4706949892
1532,52479.03615187574
1533,163582.3094531817
1534,114041.66099825827
1535,155020.6408019676
1536,104399.05243327585
1537,109596.74041908537
1538,107774.07501511276
1539,181563.25521122012
1540,151550.0911511993
1541,150373.08307756367
1542,164928.13441927684
1543,176148.20863127033
1544,58418.3727688815
1545,104758.11211378034
1546,138376.7783672053
1547,134621.3393430917
1548,142404.06262804102
1549,125616.30152536393
1550,146219.57784155174
1551,89674.9482760171
1552,182101.93738866295
1553,98826.85107203457
1554,100145.20081719803
1555,173238.6095257036
1556,89094.31300984346
1557,87064.5851912247
1558,86741.02639477863
1559,122176.07068288443
1560,139114.25056860014
1561,163689.4625831202
1562,121487.94896092382
1563,109736.88215191895
1564,186818.07084023184
1565,175032.76677564625
1566,203386.49767777184
1567,78862.15880709374
1568,228131.47233636212
1569,159288.1109599711
1570,127589.18667394458
1571,142970.83277945034
1572,131102.3617959011
1573,222995.9742678271
1574,156681.7505122295
1575,194417.6862775418
1576,265841.8703985342
1577,198163.14554495364
1578,113413.442729339
1579,166424.1456389015
1580,218876.0869943262
1581,133419.52194973617
1582,130732.97753078351
1583,275704.40123582585
1584,262219.21198303485
1585,149376.17507779878
1586,67954.28193666134
1587,111957.9065935053
1588,142552.04924075468
1589,130869.73342772457
1590,141264.05517555424
1591,86676.55416259845
1592,102821.76208587154
1593,94194.34876718931
1594,228490.13969832635
1595,123927.23860981199
1596,197514.55471555353
1597,218032.61396931089
1598,209679.6958673247
1599,167838.29168163496
1600,170923.54725308437
1601,52804.29599943105
1602,118708.32795114047
1603,60369.51699499041
1604,221859.48057116056
1605,257331.64686912135
1606,164054.3652813835
1607,247967.9789629525
