Id,SalePrice
1461,122737.21123721788
1462,153020.43708497938
1463,187266.29029596422
1464,202492.63956662954
1465,195251.03064936993
1466,175337.18106287112
1467,180676.23323456687
1468,165631.05658234667
1469,199782.07235362427
1470,112121.85522292601
1471,202995.101654929
1472,114195.35838352714
1473,105785.21859249996
1474,160686.7389812367
1475,111253.74594888778
1476,311401.8658121439
1477,242822.86200198636
1478,288853.0396907707
1479,272545.5412867842
1480,415580.85917615297
1481,303445.8960912423
1482,224972.54191832407
1483,176276.58391068608
1484,181024.04070029466
1485,195075.5256846021
1486,207405.3482371947
1487,304874.01154328685
1488,242355.0522982491
1489,190923.01827994827
1490,233237.84681358433
1491,203058.29784141656
1492,88184.68772952398
1493,209840.105224957
1494,279875.66673187853
1495,270785.34693968494
1496,236047.22863477725
1497,185520.00969604787
1498,174006.55821010203
1499,164657.21195408504
1500,164518.48863560788
1501,210542.0132830236
1502,157139.35594854294
1503,269829.2299847781
1504,238164.45967429935
1505,226162.39006439538
1506,192539.6118168236
1507,261284.30261546746
1508,209394.4157756361
1509,154970.90953382594
1510,138858.67718546838
1511,148003.40128251503
1512,183338.86465994804
1513,150418.1849761021
1514,170290.07004587667
1515,216888.79350658518
1516,164879.73310638033
1517,179473.7563875995
1518,136421.73377601313
1519,235007.55799473822
1520,121151.61018299893
1521,121320.53109864495
1522,193527.81361295772
1523,93999.54228012369
1524,104277.7799451286
1525,104418.81686680624
1526,106856.43574912217
1527,102080.53801184485
1528,138893.03548729979
1529,134110.6720987322
1530,220928.04630686087
1531,150868.56828482356
1532,103798.76851358893
1533,155406.640625268
1534,115608.15360140277
1535,164322.44095335563
1536,103860.54447167285
1537,66373.64022597962
1538,164405.31408685073
1539,205390.92088539875
1540,135950.40871316497
1541,141790.7749329881
1542,140617.26746526465
1543,203623.1769512829
1544,71194.51289277675
1545,109622.40052247746
1546,132350.3552022362
1547,136177.68643195415
1548,131006.59603282809
1549,124239.66509996285
1550,133934.7008900321
1551,115740.2747554722
1552,151120.59354808717
1553,163734.3530852485
1554,112899.50716823724
1555,162933.77739427006
1556,79433.86078730086
1557,110026.96019805793
1558,84879.38246757549
1559,101651.70231432852
1560,150620.5445421295
1561,138101.09199378488
1562,126946.05387470906
1563,113080.59290487075
1564,170553.97867880692
1565,141673.47653407592
1566,245583.79211514932
1567,58854.24538526335
1568,239715.43878391513
1569,133168.8574912385
1570,145706.5000390549
1571,116136.0553495608
1572,146365.13652309368
1573,250062.0165702463
1574,128080.69298762525
1575,237710.34829873824
1576,256158.9991625424
1577,192661.59783969913
1578,129269.0340015865
1579,148332.1254445339
1580,199310.53244113154
1581,150864.04275972839
1582,120529.75379425404
1583,297273.2090826663
1584,234344.32039824454
1585,159117.98405070545
1586,38652.28566599579
1587,95717.78268184757
1588,156606.991771954
1589,101881.21065856644
1590,134647.13091324875
1591,86411.0357817522
1592,125167.33926944504
1593,120629.57133687322
1594,146497.92553345743
1595,122285.30350316456
1596,218279.74925715965
1597,195431.19843279128
1598,196939.29517707485
1599,198800.9249328894
1600,188984.4528335519
1601,36974.76052284951
1602,129119.54179046524
1603,73793.57370137703
1604,270728.34095738153
1605,245186.23358183028
1606,167618.6355882649
1607,193033.26202734013
1608,216803.72454200382
1609,185568.34540449863
1610,149836.29501023632
1611,144384.27859842905
1612,183121.6175238532
1613,181664.597312822
1614,140439.67162703106
1615,101804.9873432992
1616,77191.19710188638
1617,87162.48823767842
1618,118491.89656594093
1619,140790.77003685827
1620,190879.94768618885
1621,140255.2438034505
1622,145318.37406863575
1623,261936.84453812568
1624,224137.87843794702
1625,110370.90109610069
1626,183512.03108384414
1627,196232.35206817265
1628,285741.0313727482
1629,183750.28140271583
1630,324817.10745269735
1631,212099.66829567822
1632,228530.8560994662
1633,184771.97627802263
1634,191582.74922432902
1635,179610.64509145357
1636,154252.3019257735
1637,204318.9492366959
1638,209904.04617451306
1639,191420.55552788847
1640,260885.2138328012
1641,194291.94394771673
1642,238854.951689195
1643,220472.0892442955
1644,233514.16899021354
1645,222580.3648328411
1646,162194.56241769646
1647,156709.60389569146
1648,123388.30377240537
1649,128323.89826383046
1650,115217.95562166697
1651,121916.1411902802
1652,110321.16168235883
1653,110014.8168730539
1654,159995.02257025754
1655,145553.32547580556
1656,151372.7986264287
1657,159258.6085915207
1658,160864.86552800727
1659,121838.01729372551
1660,163887.36292092095
1661,369249.9825109558
1662,330939.0842917758
1663,337993.32835722435
1664,403597.43282159383
1665,286452.69733293913
1666,302935.41445628146
1667,322156.38543326897
1668,311992.6473997154
1669,279136.2046549828
1670,311719.4390068881
1671,267214.6619470692
1672,367518.412189923
1673,279538.98207044834
1674,256565.9696297187
1675,219375.91059915093
1676,220987.04108523368
1677,222722.33599314513
1678,409585.6676941364
1679,335157.1053844893
1680,302752.23246870714
1681,254423.31512370752
1682,288904.33172179735
1683,201805.83525156532
1684,187475.8542219362
1685,188292.55698381283
1686,193027.0642178905
1687,184860.62405299768
1688,205095.4483437118
1689,207574.10222292517
1690,203253.42239038495
1691,191082.18214925996
1692,254195.67397627898
1693,179983.6640357501
1694,182791.9021577268
1695,168404.36464050808
1696,271051.29530616105
1697,171130.96884000185
1698,315604.5841796037
1699,311598.0232202009
1700,259067.67774910643
1701,270672.66184230556
1702,250718.88059054303
1703,245643.8247850201
1704,278773.46910315787
1705,248969.40535639285
1706,363417.83234646777
1707,200184.4952102059
1708,202035.98762901349
1709,263199.3150038022
1710,233030.98631389777
1711,260324.79991749662
1712,254731.69504021155
1713,256429.74882991065
1714,217145.32234574412
1715,203535.43201650248
1716,183651.69237822655
1717,181908.14958638314
1718,145162.71714486228
1719,214930.02780683653
1720,251393.66429480526
1721,175360.78959482606
1722,134808.47215093568
1723,162478.50670871045
1724,213476.3128724785
1725,238882.3702230309
1726,197649.96785578784
1727,163057.10594282008
1728,179976.88628750155
1729,156749.34083426045
1730,165690.16096273437
1731,109175.22049986513
1732,123507.05621920712
1733,107558.30371556384
1734,109782.77409668663
1735,126039.2653071672
1736,91670.80782993487
1737,301923.0395777172
1738,240537.17396749253
1739,277481.5651211195
1740,225639.31781480357
1741,208193.9856242959
1742,187193.21542119654
1743,188077.5528338973
1744,305835.58673542005
1745,215745.90554084885
1746,222870.30630861723
1747,232326.0505215983
1748,240773.8732924941
1749,155247.49679164973
1750,138749.07285060908
1751,264232.9040924335
1752,106396.03246034693
1753,150099.68556083704
1754,219734.64005507994
1755,185353.31792750605
1756,122502.46866452484
1757,105812.01354000578
1758,156165.65532914456
1759,171493.82445387472
1760,178129.00114821247
1761,158087.29180234845
1762,189366.86266868934
