Id,SalePrice
1461,115758.8217501319
1462,164533.28512292076
1463,174872.5514502402
1464,181877.78127624863
1465,221554.33159025246
1466,166536.4428106984
1467,176685.22445671097
1468,152383.34809210245
1469,208146.63611807744
1470,108850.92213029135
1471,183099.42155273398
1472,99070.36728981417
1473,94843.03545617848
1474,143030.67400865373
1475,102430.0857376284
1476,355683.2710748033
1477,285132.68766077165
1478,301907.70603840356
1479,305121.7112422702
1480,463823.7432705194
1481,318377.1344399438
1482,220946.5263088916
1483,180488.80243172776
1484,164327.2240680037
1485,183375.02475849167
1486,196724.9500149968
1487,318816.14621503395
1488,225664.80307400436
1489,213958.19788577873
1490,243701.35847685765
1491,208770.26708205207
1492,99627.546087289
1493,173377.87142635882
1494,325079.2219104753
1495,288292.1670038251
1496,236251.79789644503
1497,172584.56544278283
1498,177527.22007043427
1499,157006.07268078928
1500,143702.83501875098
1501,203706.20063008973
1502,133668.37876338558
1503,310805.2828735234
1504,238358.0285978329
1505,225371.02479577204
1506,185531.45152557082
1507,262883.7425230576
1508,208493.44185310532
1509,153947.30010724626
1510,148180.21160339168
1511,168434.7241972657
1512,187977.73206782527
1513,147637.7790024979
1514,171991.998236218
1515,214596.569338121
1516,155439.33141525416
1517,168106.68373234873
1518,114230.69459782052
1519,232372.8817615679
1520,131661.6704466967
1521,136092.88054949534
1522,191709.86169739882
1523,104305.77762012626
1524,113299.07075221254
1525,114883.18436222128
1526,112198.60736539774
1527,104095.57811872847
1528,127239.12484486075
1529,164626.26103510708
1530,209977.09339624317
1531,141321.8136721002
1532,103119.04203614173
1533,176471.20972634247
1534,115675.72358884267
1535,150587.67753345636
1536,95958.23641471146
1537,52370.14293404785
1538,159642.71431477694
1539,218991.82302398607
1540,130756.2513100747
1541,140967.90800645668
1542,158307.6904628512
1543,196704.63254080736
1544,92426.89865786722
1545,123686.9445987984
1546,148955.1494606447
1547,159578.58759038989
1548,155256.49795701937
1549,137819.70601765066
1550,149420.76531340322
1551,115876.90554925287
1552,156780.0699391032
1553,167805.92243051226
1554,115318.70358641283
1555,164439.30440450227
1556,76279.87245239643
1557,121727.87015727302
1558,92728.14185168035
1559,58510.04077214259
1560,138005.10496550635
1561,124605.3087480911
1562,133936.396109537
1563,126302.39499709103
1564,167932.59917359194
1565,140648.73509302083
1566,239188.45041492
1567,66319.2120652108
1568,232514.31321238843
1569,123525.73575829947
1570,126736.82233721227
1571,98516.08398920274
1572,148373.30494769337
1573,262761.9972058728
1574,141365.9119374575
1575,243767.35226953798
1576,241699.1241357748
1577,183809.41583087924
1578,138635.3969960448
1579,141616.64511427074
1580,188420.74470278644
1581,149825.16401183442
1582,127205.07289438695
1583,301985.4831064348
1584,223161.70551224938
1585,138971.88525640802
1586,53932.816206363495
1587,95022.2833858619
1588,163919.46528520063
1589,101113.56868887483
1590,127856.66110113636
1591,96796.16789587913
1592,121216.34795236378
1593,130343.62379673822
1594,147062.58600160712
1595,122606.67085853918
1596,235995.28841955122
1597,195219.34862319473
1598,212171.56627128995
1599,196640.78378787963
1600,180720.65466714092
1601,55950.05739586125
1602,127445.78097883658
1603,41295.40497110365
1604,272734.7814179128
1605,237458.72630350944
1606,161417.5306555857
1607,165620.2415688862
1608,200783.84463943332
1609,203186.69907367672
1610,147541.84449993446
1611,127459.78323613899
1612,183276.87792918994
1613,155561.25168026914
1614,129309.54460444627
1615,85780.07594981627
1616,66429.69607438543
1617,75044.47226083092
1618,124360.22275153734
1619,147679.23930983339
1620,177471.43679076293
1621,134936.6505828523
1622,136103.14071353618
1623,264023.810300492
1624,219665.4230575068
1625,119730.53939230903
1626,171383.27023663698
1627,185415.63363545574
1628,276571.5839647143
1629,170601.46017708536
1630,369854.4596325259
1631,247306.30288643204
1632,261879.55503866123
1633,173227.9677538271
1634,177490.7789960492
1635,172391.02687290893
1636,139128.63978366414
1637,196330.51363537926
1638,186699.9461628676
1639,175310.07266956125
1640,246849.27113731438
1641,175453.26474482543
1642,248154.95362266526
1643,223252.11483221035
1644,225097.71410893998
1645,237111.6053000663
1646,151123.44773473404
1647,141672.87171017937
1648,126524.78265909967
1649,125424.89050022978
1650,105863.43058272521
1651,104790.42695176136
1652,97132.52505883039
1653,99629.28857923509
1654,145961.88115377305
1655,135349.33126775804
1656,135147.46451374516
1657,152349.52994272346
1658,145704.5024294611
1659,118621.98946417263
1660,148005.49277020525
1661,420563.9187757226
1662,379025.47410281515
1663,370294.6037411366
1664,512747.5068200731
1665,306604.062607002
1666,325546.09492370184
1667,358412.7492881678
1668,339576.4442311211
1669,309548.1912172029
1670,341424.4923366001
1671,297322.5078402511
1672,406726.5209904327
1673,310604.6827161715
1674,268342.1208028523
1675,225190.26601554104
1676,223074.3113678482
1677,230272.19007315882
1678,466120.2525915988
1679,377171.9059457325
1680,317885.9127580975
1681,255510.5197217199
1682,324874.9776097273
1683,204580.64340432012
1684,174084.28059860622
1685,177051.78270966862
1686,158633.66846634028
1687,173100.34812095878
1688,185604.44625259843
1689,189799.4501659209
1690,193448.64524087263
1691,181304.0004884312
1692,243038.083575004
1693,185193.31015154184
1694,170732.23985098535
1695,164695.23609770671
1696,268446.76967387414
1697,164822.2604977761
1698,346810.5151371346
1699,339711.82970540575
1700,266979.0945429411
1701,283849.47526380606
1702,244536.70959423156
1703,230197.64515628945
1704,281555.89955796907
1705,238311.39101710962
1706,170247.02227164013
1707,220618.13532584882
1708,209172.59589764918
1709,257459.67397932685
1710,222153.78315057303
1711,253627.96592168207
1712,260349.11127897957
1713,269499.68745941436
1714,216387.87725254404
1715,209576.1920710313
1716,193189.07229698217
1717,174606.47307915147
1718,151789.08711562795
1719,231896.68560750876
1720,243615.396921966
1721,153836.71436879993
1722,118770.45704214089
1723,145687.73930082726
1724,225354.96040656185
1725,242545.4788084596
1726,186041.1663263142
1727,164196.78692791495
1728,160633.77668746654
1729,167721.48086872417
1730,152889.06038758485
1731,121692.35650742496
1732,129761.15560709988
1733,117129.82792344247
1734,120115.46742655174
1735,104615.66270532506
1736,96691.6412385318
1737,295245.81078847405
1738,256111.46325674723
1739,255922.63470630464
1740,224187.56948705297
1741,193616.98804873344
1742,175423.94035843294
1743,171585.22925075493
1744,313324.27163999947
1745,243166.503614682
1746,185526.01214271598
1747,226865.44154603872
1748,226516.99561832845
1749,142601.38799717347
1750,123213.80688188644
1751,237829.10727388947
1752,109688.33064212068
1753,153883.13629531115
1754,193734.87947897776
1755,164160.60699683032
1756,139458.03936134744
1757,116960.56794522889
1758,137469.55079014436
1759,159767.4947234618
1760,166399.96989235212
1761,158276.1886486772
1762,178491.50237882533
1763,179384.1918640982
1764,107439.41618953482
1765,190755.66890535667
1766,198744.82843931182
1767,234932.46959410887
1768,141832.79452479794
1769,153462.3653966065
1770,161465.65827574744
1771,121258.95080195623
1772,144898.4464163778
1773,103147.50521873287
1774,160483.53099628305
1775,146405.81497456692
1776,140674.08045407548
1777,100430.63598029665
1778,151869.06690624868
1779,138011.08607100602
1780,153617.79358655214
1781,119437.48330500885
1782,70705.65707911667
1783,132726.396897292
1784,92649.12503853766
1785,130354.79283203324
1786,129462.6090452536
1787,153867.17399751698
1788,41624.92601617542
1789,110596.982453326
1790,60028.18187009287
1791,197003.49019232043
1792,160819.05773697118
1793,130328.91503595468
1794,175878.52179162926
1795,137925.9440177877
1796,132145.8786404517
1797,124561.27926968178
1798,122606.358264548
1799,101975.91576263821
1800,129846.97882470558
1801,116246.59535182547
1802,113468.43107694946
1803,155316.43635432678
1804,129621.55228999723
1805,138717.0919880981
1806,138760.30332270334
1807,152543.90419025067
1808,119580.71887502633
1809,135203.791852494
1810,141589.13163967617
1811,66707.6347530554
1812,108007.78342353273
1813,126166.63259531278
1814,92346.37980066473
1815,39662.107922088355
1816,100063.25101014995
1817,109915.45239271154
1818,165506.4129690663
1819,117318.29760647495
1820,33178.59207788063
1821,87068.05470206914
1822,152521.62151942565
1823,27912.569386154413
1824,142796.25817320892
1825,150799.96391890687
1826,100215.82930663414
1827,106874.10995208891
1828,152416.98863475048
1829,145123.87585387728
1830,160586.4836383965
1831,151756.97396136518
1832,71226.53208561125
1833,145606.94632567186
1834,108963.86919989833
1835,150159.81981480238
1836,134567.9925308437
1837,118314.18543756078
1838,114999.75794337247
1839,87683.92017500917
1840,151488.43235848867
1841,129806.80273816176
1842,79545.66517919605
1843,138461.90737431566
1844,140623.77044927492
1845,137962.44324873528
1846,156599.4699987187
1847,165778.87282217038
1848,31239.465853449423
1849,95325.71981421206
1850,120719.5037898377
1851,155546.88405156927
1852,109782.94520124863
1853,118376.11438093777
1854,164462.7479134167
1855,158606.34682122315
1856,215172.6195774593
1857,111936.20688792132
1858,132245.11712880363
1859,108854.47497561085
1860,151574.3982183996
1861,109648.06419338821
1862,265605.61456457246
1863,253351.1137335752
1864,253367.35045836284
1865,332590.8667350318
1866,300892.3366242291
1867,220076.6749701812
1868,291904.5105800375
1869,214093.22133596567
1870,228520.32919858536
1871,237427.62171705184
1872,176152.66530111665
1873,251709.58401162364
1874,126160.11430988694
1875,179200.34573701955
1876,188383.20245948364
1877,210480.91369242594
1878,195430.21454682713
1879,129962.22723363712
1880,123383.65661448753
1881,254396.6927373216
1882,242374.15514986776
1883,186108.94486564654
1884,203643.72618168313
1885,221528.2412046441
1886,271576.4564556293
1887,222637.34956967947
1888,269260.6477815416
1889,165424.02457928215
1890,99409.07179925172
1891,93456.7393992208
1892,101568.50092185452
1893,138678.4873215824
1894,117605.9512336778
1895,145082.2500298773
1896,123310.12360149901
1897,137570.48777771578
1898,99389.75686132233
1899,160930.70304469392
1900,157490.68893692666
1901,188600.8092832577
1902,178077.91169354715
1903,240599.0575357664
1904,140187.51316489116
1905,203942.0287572581
1906,124873.37371603795
1907,248264.8169003881
1908,106031.49374134396
1909,140610.21813457715
1910,118812.70675603393
1911,223519.6061136322
1912,312034.08333431603
1913,161962.2808305896
1914,51193.254965388216
1915,316403.73661662196
1916,49471.33263718756
1917,256172.56493006554
1918,125046.9015097979
1919,167071.76304664672
1920,162144.74501677812
1921,359156.64561677515
1922,317120.0505343522
1923,245583.56272540218
1924,230956.75538613624
1925,215448.2397634138
1926,360595.6642160653
1927,127951.30708232638
1928,157497.06662271544
1929,124895.11475220928
1930,123955.12902714033
1931,132208.69384954916
1932,126735.61406874564
1933,175046.6958982919
1934,175873.67449630704
1935,160716.62934454228
1936,196895.50231931638
1937,164541.5359971472
1938,167575.3191529049
1939,277292.7246661179
1940,216364.89925336582
1941,160320.89868219895
1942,161386.33220406668
1943,234943.46982269548
1944,347206.4443504475
1945,379128.56693521724
1946,134663.972936403
1947,93570.8001490382
1948,163195.36182125867
1949,227351.38483727188
1950,188962.75225141086
1951,263795.5131341107
1952,229341.17617208534
1953,187407.3611485532
1954,187053.36913642706
1955,135986.60988632124
1956,274681.9743123499
1957,143425.60001642327
1958,254622.35776331578
1959,134230.70556358667
1960,93414.44171437295
1961,124253.19052011776
1962,100193.75049749785
1963,111643.98715771199
1964,100453.9164124101
1965,138550.78210840374
1966,132508.8196945237
1967,325659.8494778648
1968,406061.4932709364
1969,374122.03393227304
1970,387550.96389942593
1971,435208.2130950941
1972,376392.8411008562
1973,301665.89159754897
1974,327982.6059929705
1975,585341.5811988544
1976,305665.11266510887
1977,384917.47830583295
1978,341227.9149809531
1979,316642.5839927478
1980,213045.79451028188
1981,344575.53994624736
1982,232741.07679090463
1983,217610.06834395463
1984,185729.06089444202
1985,226594.1168342547
1986,214296.3130934101
1987,211670.4376978355
1988,173191.8440073952
1989,192847.1901461354
1990,210993.0425059055
1991,245933.1531805587
1992,232319.1196587514
1993,171004.1314297272
1994,236816.62853101874
1995,178938.15017620637
1996,296159.6986689721
1997,298290.7824359911
1998,335885.40365705756
1999,302320.6029249758
2000,331779.61694271234
2001,275734.32594781066
2002,238854.90779068158
2003,247377.75186675228
2004,297304.8907552548
2005,214683.57599743851
2006,224231.27109040017
2007,247911.87247974356
2008,249943.99907836225
2009,203579.41035895888
2010,202473.083901332
2011,124929.39598355792
2012,183246.1061545126
2013,179865.11387802474
2014,188034.0309793728
2015,216875.3114472169
2016,196551.41811015736
2017,204823.85834385874
2018,89236.23482720507
2019,131567.86731992243
2020,94722.54110477329
2021,98883.66885039862
2022,218524.8345582257
2023,136082.3910959023
2024,304154.66997557087
2025,364687.3080587834
2026,170349.75352802547
2027,154136.8264127213
2028,152665.6057523638
2029,160700.66376000317
2030,253235.0523036786
2031,224547.57546580327
2032,229402.25450142752
2033,238626.24878894468
2034,183728.64805508568
2035,219862.77979689883
2036,195207.7002088097
2037,214815.54054355528
2038,292596.2107256197
2039,231901.1285146873
2040,338165.719664871
2041,295887.4477366125
2042,206573.80129820248
2043,179748.58893033047
2044,164911.41237379028
2045,204226.4942800277
2046,154815.787186363
2047,136702.64739781036
2048,135826.53005334432
2049,128552.90573675837
2050,161710.38790742797
2051,106991.5242069955
2052,104472.69593664515
2053,138243.4824794312
2054,87592.7691462948
2055,167015.68060953706
2056,132945.03010670934
2057,94323.48602874577
2058,213483.71051974106
2059,126823.7158863463
2060,188747.1727322624
2061,170418.61419782508
2062,127070.20418820553
2063,111222.07410560502
2064,143194.48363697017
2065,127663.80870879418
2066,164485.16743605328
2067,85121.16948185908
2068,145856.20790739916
2069,89750.93745896034
2070,100353.49667392485
2071,93611.08903556876
2072,135538.00408314425
2073,123783.05927675357
2074,183867.58909273962
2075,153484.38548053894
2076,119620.50446078414
2077,171037.33921947074
2078,122292.05626492994
2079,122948.78234983282
2080,110285.7078966389
2081,123239.17873300402
2082,138413.92744701426
2083,154822.9661922662
2084,101972.02745860978
2085,103003.11614343966
2086,102070.91547337151
2087,110648.72030184744
2088,105415.65318636224
2089,68899.74675747612
2090,118816.00914378883
